"energy_type_clean","date","emissions_kg","generation_mwh","ef_kg_per_mwh","ef_ma_kg_per_mwh"
"bio_oil_and_diesel",2012-04-01,35910,103279.5,0.347697268092894,0.345231281233303
"coal",2012-04-01,3578227.9569,7559439.272,0.473345684534259,0.474388622029099
"natural_gas",2012-04-01,1156873.2368,3863605.034,0.299428442250032,0.304578582747481
"oil",2012-04-01,297738.3785,558424.725,0.533175493796411,0.6433484761159
"oil_and_natural_gas",2012-04-01,210700,425772,0.494865796717492,0.479329521334163
"bio_oil_and_diesel",2012-05-01,39853,114456.1,0.348194635323063,0.346238635691203
"coal",2012-05-01,3782755.8973,8093215.806,0.467398372658691,0.471852544398168
"natural_gas",2012-05-01,992240.7238,3533317.863,0.280824075917565,0.30415161736635
"oil",2012-05-01,349784.6853,570036.769,0.613617759979971,0.625375399076372
"oil_and_natural_gas",2012-05-01,164100,401554,0.408662346782749,0.456888268645105
"bio_oil_and_diesel",2012-06-01,37119,102371.6,0.362590796666263,0.349407904775423
"coal",2012-06-01,4025548.776,8634073.352,0.466239816582925,0.470901072061102
"natural_gas",2012-06-01,959120.0022,3246557.734,0.295426750664401,0.302368220876797
"oil",2012-06-01,445464.5362,634889.038,0.70164156181257,0.628976537973456
"oil_and_natural_gas",2012-06-01,110500,247308,0.446811263687386,0.450638509440607
"bio_oil_and_diesel",2012-07-01,43293,118762.5,0.364534259551626,0.352936078757987
"coal",2012-07-01,4526947.5926,9359355.259,0.483681564309343,0.473601261614826
"natural_gas",2012-07-01,956829.1301,3465653.289,0.276089109414661,0.296015568556226
"oil",2012-07-01,492534.558,681315.959,0.722916513981144,0.645715717806652
"oil_and_natural_gas",2012-07-01,158600,356358,0.445058059591759,0.44974884547583
"bio_oil_and_diesel",2012-08-01,45227,117896.7,0.383615487117112,0.36013586345762
"coal",2012-08-01,4745864.0546,9602901.668,0.494211460106352,0.477541863018139
"natural_gas",2012-08-01,814195.9016,3158147.888,0.257808035112509,0.287734328077625
"oil",2012-08-01,464762.6565,659252.6,0.704984184362716,0.657349802440967
"oil_and_natural_gas",2012-08-01,105700,231672,0.456248489243413,0.44999133010379
"bio_oil_and_diesel",2012-09-01,28734,96070.6,0.299092542359473,0.350954164851738
"coal",2012-09-01,4249920.097,8596426.137,0.494382203635515,0.479876516971181
"natural_gas",2012-09-01,714314.7623,2546676.787,0.280488975258406,0.281677564769595
"oil",2012-09-01,129494.9945,211027.146,0.613641405641718,0.648329486595755
"oil_and_natural_gas",2012-09-01,34700,69457,0.499589674186907,0.458539271701618
"bio_oil_and_diesel",2012-10-01,20436,74755.4,0.273371555767209,0.338566546130791
"coal",2012-10-01,4110212.2764,8299161.71,0.495256318652935,0.483528289324294
"natural_gas",2012-10-01,892850.9103,2819386.446,0.316682699374799,0.28455327429039
"oil",2012-10-01,341715.1542,397856.265,0.858890972095161,0.702615399645547
"oil_and_natural_gas",2012-10-01,110400,246625,0.447643182970096,0.450668836077052
"bio_oil_and_diesel",2012-11-01,32534,119564.9,0.272103267765038,0.325884651537787
"coal",2012-11-01,4566697.9958,8801796.362,0.518837042801377,0.492101401014741
