"source_dataset","date","plant_name","plant_number","energy_type_clean","energy_generated_mwh","emissions_kg","ef_kg_per_mwh","audit_severity","audit_issue_codes","pollutant"
"eastwest_power",2024-06-01,"Ulsan",9,"natural_gas",13239.058,0,0,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;recent_shift_low_nox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-06-01,"Ulsan",10,"natural_gas",13128.068,0,0,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-06-01,"Ulsan",11,"natural_gas",17286.748,0,0,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;recent_shift_low_nox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-06-01,"Ulsan",12,"natural_gas",22833.364,0,0,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;recent_shift_low_nox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-06-01,"Ulsan",13,"natural_gas",128405.519,0,0,"warning","recent_shift_low_nox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-06-01,"Ulsan",14,"natural_gas",121795.114,0,0,"warning","recent_shift_low_nox_mass;zero_nox_with_generation","NOx"
"midland_power",2024-06-01,"Incheon",,"natural_gas",399935,25857.9821624107,0.0646554619185885,"warning","recent_shift_low_nox_mass","NOx"
"southeast_power",2024-06-01,"Bundang",2,"natural_gas",465,327.330047586857,0.703935586208295,"warning","generation_very_low_nonzero;high_nox_emission_factor;missing_dust_tsp;missing_sox","NOx"
"southeast_power",2024-06-01,"Samcheonpo",5,"coal",7973,2415.057117786,0.302904442215728,"warning","high_dust_tsp_emission_factor;high_nox_emission_factor;high_sox_emission_factor","NOx"
"western_power",2024-06-01,"Taean",4,"coal",207092,34000,0.16417823962297,"warning","recent_shift_low_nox_mass","NOx"
"eastwest_power",2024-07-01,"Dangjin",9,"coal",586987.189,1290,0.00219766295444652,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass;recent_shift_high_dust_tsp_mass;recent_shift_low_nox_mass","NOx"
"eastwest_power",2024-07-01,"Dangjin",10,"coal",586997.803,430,0.000732541072219311,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass;recent_shift_high_dust_tsp_mass;recent_shift_low_nox_mass","NOx"
"eastwest_power",2024-07-01,"Donghae",1,"coal",51752.953,460,0.00888838169292485,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass;recent_shift_high_dust_tsp_mass;recent_shift_low_nox_mass;recent_shift_low_sox_mass","NOx"
"eastwest_power",2024-07-01,"Donghae",2,"coal",126871.507,1230,0.009694848189988,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass;recent_shift_high_dust_tsp_mass;recent_shift_low_nox_mass","NOx"
"eastwest_power",2024-07-01,"Ilsan",1,"natural_gas",3911.368,0,0,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-07-01,"Ilsan",2,"natural_gas",4248.342,0,0,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-07-01,"Ilsan",3,"natural_gas",3516.929,0,0,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-07-01,"Ilsan",4,"natural_gas",4380.66,0,0,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-07-01,"Ilsan",5,"natural_gas",5377.19,0,0,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-07-01,"Ilsan",6,"natural_gas",5358.524,0,0,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-07-01,"Ulsan",7,"natural_gas",1878.317,0,0,"warning","zero_nox_with_generation","NOx"
"eastwest_power",2024-07-01,"Ulsan",8,"natural_gas",2544.428,0,0,"warning","zero_nox_with_generation","NOx"
"eastwest_power",2024-07-01,"Ulsan",9,"natural_gas",25206.602,0,0,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;recent_shift_low_nox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-07-01,"Ulsan",10,"natural_gas",25519.26,0,0,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-07-01,"Ulsan",11,"natural_gas",28204.818,0,0,"warning","recent_shift_low_nox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-07-01,"Ulsan",12,"natural_gas",29676.25,0,0,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;recent_shift_low_nox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-07-01,"Ulsan",13,"natural_gas",136411.641,0,0,"warning","recent_shift_low_nox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-07-01,"Ulsan",14,"natural_gas",129435.486,0,0,"warning","recent_shift_low_nox_mass;zero_nox_with_generation","NOx"
"western_power",2024-07-01,"Taean",4,"coal",112346,25000,0.22252683673651,"warning","recent_shift_low_nox_mass","NOx"
"eastwest_power",2024-08-01,"Dangjin",9,"coal",605851.969,1590,0.00262440345390707,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass;recent_shift_high_dust_tsp_mass;recent_shift_low_nox_mass","NOx"
"eastwest_power",2024-08-01,"Dangjin",10,"coal",607324.346,610,0.00100440564258229,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass;recent_shift_high_dust_tsp_mass;recent_shift_low_nox_mass","NOx"
"eastwest_power",2024-08-01,"Donghae",1,"coal",112084.583,1170,0.0104385453260775,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass;recent_shift_high_dust_tsp_mass;recent_shift_low_nox_mass","NOx"
"eastwest_power",2024-08-01,"Donghae",2,"coal",128631.356,1110,0.0086293111922104,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass;recent_shift_high_dust_tsp_mass;recent_shift_low_nox_mass","NOx"
"eastwest_power",2024-08-01,"Ilsan",1,"natural_gas",11409.109,0,0,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-08-01,"Ilsan",2,"natural_gas",12034.855,0,0,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-08-01,"Ilsan",3,"natural_gas",11128.869,0,0,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-08-01,"Ilsan",4,"natural_gas",12544.507,0,0,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-08-01,"Ilsan",5,"natural_gas",13102.823,0,0,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-08-01,"Ilsan",6,"natural_gas",13034.84,0,0,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-08-01,"Ulsan",7,"natural_gas",6630.557,0,0,"warning","zero_nox_with_generation","NOx"
"eastwest_power",2024-08-01,"Ulsan",8,"natural_gas",8093.004,0,0,"warning","zero_nox_with_generation","NOx"
"eastwest_power",2024-08-01,"Ulsan",9,"natural_gas",28117.462,0,0,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;recent_shift_low_nox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-08-01,"Ulsan",10,"natural_gas",26993.668,0,0,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-08-01,"Ulsan",11,"natural_gas",32101.944,0,0,"warning","recent_shift_low_nox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-08-01,"Ulsan",12,"natural_gas",34805.287,0,0,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;recent_shift_low_nox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-08-01,"Ulsan",13,"natural_gas",156312.749,0,0,"warning","recent_shift_low_nox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-08-01,"Ulsan",14,"natural_gas",109416.558,0,0,"warning","recent_shift_low_nox_mass;zero_nox_with_generation","NOx"
"midland_power",2024-08-01,"Jeju",,"oil",69180,22145.3210925,0.320111608738075,"warning","high_dust_tsp_mass;high_nox_emission_factor;high_sox_emission_factor;high_sox_mass","NOx"
"western_power",2024-08-01,"Taean",4,"coal",124180,27000,0.21742631663714,"warning","recent_shift_low_nox_mass","NOx"
"eastwest_power",2024-09-01,"Dangjin",9,"coal",539051.191,950,0.00176235581306785,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass;recent_shift_high_dust_tsp_mass;recent_shift_low_nox_mass","NOx"
"eastwest_power",2024-09-01,"Dangjin",10,"coal",622315.338,1030,0.00165510945513607,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass;recent_shift_high_dust_tsp_mass;recent_shift_low_nox_mass","NOx"
"eastwest_power",2024-09-01,"Donghae",1,"coal",89691.058,830,0.009253988284986,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass;recent_shift_high_dust_tsp_mass;recent_shift_low_nox_mass","NOx"
"eastwest_power",2024-09-01,"Donghae",2,"coal",107286.911,750,0.00699060111815504,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass;recent_shift_high_dust_tsp_mass;recent_shift_low_nox_mass","NOx"
"eastwest_power",2024-09-01,"Ilsan",1,"natural_gas",6082.269,0,0,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-09-01,"Ilsan",2,"natural_gas",6741.005,0,0,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-09-01,"Ilsan",3,"natural_gas",6265.315,0,0,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-09-01,"Ilsan",4,"natural_gas",6985.122,0,0,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-09-01,"Ilsan",5,"natural_gas",9377.349,0,0,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-09-01,"Ilsan",6,"natural_gas",9385.955,0,0,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-09-01,"Ulsan",7,"natural_gas",2400.314,0,0,"warning","zero_nox_with_generation","NOx"
"eastwest_power",2024-09-01,"Ulsan",8,"natural_gas",2806.217,0,0,"warning","zero_nox_with_generation","NOx"
"eastwest_power",2024-09-01,"Ulsan",9,"natural_gas",13099.759,0,0,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;recent_shift_low_nox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-09-01,"Ulsan",10,"natural_gas",14371.121,0,0,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-09-01,"Ulsan",11,"natural_gas",17467.684,0,0,"warning","recent_shift_low_nox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-09-01,"Ulsan",12,"natural_gas",26253.068,0,0,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;recent_shift_low_nox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-09-01,"Ulsan",13,"natural_gas",118905.631,0,0,"warning","recent_shift_low_nox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-09-01,"Ulsan",14,"natural_gas",69794.985,0,0,"warning","recent_shift_low_nox_mass;zero_nox_with_generation","NOx"
"midland_power",2024-09-01,"Incheon",,"natural_gas",453102,29085.7328420536,0.0641924618343189,"warning","recent_shift_low_nox_mass","NOx"
"western_power",2024-09-01,"Taean",4,"coal",116206,24000,0.206529783315836,"warning","recent_shift_low_nox_mass","NOx"
"eastwest_power",2024-10-01,"Dangjin",9,"coal",439738.782,1140,0.00259244816846743,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass;recent_shift_high_dust_tsp_mass;recent_shift_low_nox_mass","NOx"
"eastwest_power",2024-10-01,"Dangjin",10,"coal",543328.762,750,0.00138037971197998,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass;recent_shift_high_dust_tsp_mass;recent_shift_low_nox_mass","NOx"
"eastwest_power",2024-10-01,"Donghae",1,"coal",5808.956,140,0.0241007162044264,"warning","high_dust_tsp_emission_factor;recent_shift_low_nox_mass;recent_shift_low_sox_mass","NOx"
"eastwest_power",2024-10-01,"Donghae",2,"coal",20029.226,260,0.0129810308196632,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass;recent_shift_low_nox_mass;recent_shift_low_sox_mass","NOx"
"eastwest_power",2024-10-01,"Ilsan",1,"natural_gas",1958.729,0,0,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-10-01,"Ilsan",2,"natural_gas",3635.88,0,0,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-10-01,"Ilsan",3,"natural_gas",3124.646,0,0,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-10-01,"Ilsan",4,"natural_gas",3625.422,0,0,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-10-01,"Ilsan",5,"natural_gas",4948.68,0,0,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-10-01,"Ilsan",6,"natural_gas",6208.713,0,0,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-10-01,"Ulsan",7,"natural_gas",2845.87,0,0,"warning","zero_nox_with_generation","NOx"
"eastwest_power",2024-10-01,"Ulsan",8,"natural_gas",1804.487,0,0,"warning","zero_nox_with_generation","NOx"
"eastwest_power",2024-10-01,"Ulsan",9,"natural_gas",8381.155,0,0,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;recent_shift_low_nox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-10-01,"Ulsan",10,"natural_gas",8906.375,0,0,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-10-01,"Ulsan",11,"natural_gas",12008.109,0,0,"warning","recent_shift_low_nox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-10-01,"Ulsan",12,"natural_gas",18766.387,0,0,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;recent_shift_low_nox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-10-01,"Ulsan",13,"natural_gas",79848.036,0,0,"warning","recent_shift_low_nox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-10-01,"Ulsan",14,"natural_gas",132737.146,0,0,"warning","recent_shift_low_nox_mass;zero_nox_with_generation","NOx"
"midland_power",2024-10-01,"Incheon",,"natural_gas",292305,14414.1732940179,0.0493120996699265,"warning","recent_shift_low_nox_mass","NOx"
"southern_power",2024-10-01,"Hallim",,"natural_gas",122.4,0,0,"warning","generation_very_low_nonzero;zero_nox_with_generation","NOx"
"western_power",2024-10-01,"Taean",4,"coal",48300,9000,0.186335403726708,"warning","recent_shift_low_nox_mass","NOx"
"eastwest_power",2024-11-01,"Dangjin",9,"coal",366366.423,980,0.00267491761929286,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass;recent_shift_high_dust_tsp_mass;recent_shift_low_nox_mass","NOx"
"eastwest_power",2024-11-01,"Dangjin",10,"coal",559809.418,860,0.00153623710560725,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass;recent_shift_high_dust_tsp_mass;recent_shift_low_nox_mass","NOx"
"eastwest_power",2024-11-01,"Donghae",1,"coal",13264.642,200,0.0150776779350698,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass;recent_shift_low_nox_mass;recent_shift_low_sox_mass","NOx"
"eastwest_power",2024-11-01,"Donghae",2,"coal",110137.813,700,0.00635567368674735,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass;recent_shift_high_dust_tsp_mass;recent_shift_low_nox_mass","NOx"
"eastwest_power",2024-11-01,"Ilsan",1,"natural_gas",1730.994,0,0,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-11-01,"Ilsan",2,"natural_gas",4993.393,0,0,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-11-01,"Ilsan",3,"natural_gas",4647.342,0,0,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-11-01,"Ilsan",4,"natural_gas",494.999,0,0,"warning","generation_very_low_nonzero;high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-11-01,"Ilsan",5,"natural_gas",15067.647,0,0,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-11-01,"Ilsan",6,"natural_gas",15843.106,0,0,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-11-01,"Ulsan",7,"natural_gas",539.961,0,0,"warning","generation_very_low_nonzero;zero_nox_with_generation","NOx"
"eastwest_power",2024-11-01,"Ulsan",8,"natural_gas",671.107,0,0,"warning","generation_very_low_nonzero;zero_nox_with_generation","NOx"
"eastwest_power",2024-11-01,"Ulsan",9,"natural_gas",1242.916,0,0,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;recent_shift_low_nox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-11-01,"Ulsan",10,"natural_gas",1248.093,0,0,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-11-01,"Ulsan",11,"natural_gas",2650.493,0,0,"warning","recent_shift_low_nox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-11-01,"Ulsan",12,"natural_gas",5636.403,0,0,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;recent_shift_low_nox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-11-01,"Ulsan",13,"natural_gas",88160.307,0,0,"warning","recent_shift_low_nox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-11-01,"Ulsan",14,"natural_gas",114029.307,0,0,"warning","recent_shift_low_nox_mass;zero_nox_with_generation","NOx"
"midland_power",2024-11-01,"Incheon",,"natural_gas",363751,13617.7097275893,0.0374368997682186,"warning","recent_shift_low_nox_mass","NOx"
"southern_power",2024-11-01,"Hallim",,"natural_gas",1228.4,641,0.521816997720612,"warning","high_nox_emission_factor","NOx"
"western_power",2024-11-01,"Seoincheon",6,"natural_gas",1933,400,0.206932229694775,"warning","missing_dust_tsp;missing_sox;recent_shift_low_nox_mass","NOx"
"western_power",2024-11-01,"Taean",4,"coal",35253,5000,0.141831900831135,"warning","recent_shift_low_dust_tsp_mass;recent_shift_low_nox_mass;zero_dust_tsp_coal_generation","NOx"
"western_power",2024-11-01,"Taean",9,"coal",54912,8000,0.145687645687646,"warning","recent_shift_low_dust_tsp_mass;recent_shift_low_nox_mass;zero_dust_tsp_coal_generation","NOx"
"eastwest_power",2024-12-01,"Dangjin",6,"coal",131699.496,0,0,"warning","recent_shift_low_dust_tsp_mass;recent_shift_low_nox_mass;recent_shift_low_sox_mass;zero_dust_tsp_coal_generation;zero_nox_with_generation;zero_sox_coal_generation","NOx"
"eastwest_power",2024-12-01,"Dangjin",9,"coal",576985.86,1670,0.00289435169173816,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass;recent_shift_high_dust_tsp_mass;recent_shift_low_nox_mass","NOx"
"eastwest_power",2024-12-01,"Dangjin",10,"coal",583135.488,1180,0.00202354345479313,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass;recent_shift_high_dust_tsp_mass;recent_shift_low_nox_mass","NOx"
"eastwest_power",2024-12-01,"Donghae",1,"coal",108133.022,1170,0.010820006491634,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass;recent_shift_high_dust_tsp_mass;recent_shift_low_nox_mass","NOx"
"eastwest_power",2024-12-01,"Donghae",2,"coal",102049.392,620,0.00607548940614952,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass;recent_shift_high_dust_tsp_mass;recent_shift_low_nox_mass","NOx"
"eastwest_power",2024-12-01,"Ilsan",1,"natural_gas",1709.474,0,0,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-12-01,"Ilsan",2,"natural_gas",3103.96,0,0,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-12-01,"Ilsan",3,"natural_gas",4848.781,0,0,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-12-01,"Ilsan",4,"natural_gas",749.107,0,0,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-12-01,"Ilsan",5,"natural_gas",65379.672,0,0,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-12-01,"Ilsan",6,"natural_gas",64450.015,0,0,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-12-01,"Ulsan",11,"natural_gas",575,0,0,"warning","generation_very_low_nonzero;recent_shift_low_nox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-12-01,"Ulsan",12,"natural_gas",624.906,0,0,"warning","generation_very_low_nonzero;high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;recent_shift_low_nox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-12-01,"Ulsan",13,"natural_gas",50184.906,0,0,"warning","recent_shift_low_nox_mass;zero_nox_with_generation","NOx"
"eastwest_power",2024-12-01,"Ulsan",14,"natural_gas",49484.765,0,0,"warning","recent_shift_low_nox_mass;zero_nox_with_generation","NOx"
"midland_power",2024-12-01,"Incheon",,"natural_gas",411944,21494.658725625,0.052178593997303,"warning","recent_shift_low_nox_mass","NOx"
"western_power",2024-12-01,"Seoincheon",5,"natural_gas",1259,400,0.317712470214456,"warning","generation_very_low_nonzero;missing_dust_tsp;missing_sox;recent_shift_low_nox_mass","NOx"
"western_power",2024-12-01,"Seoincheon",6,"natural_gas",1247,200,0.160384923817161,"warning","generation_very_low_nonzero;missing_dust_tsp;missing_sox;recent_shift_low_nox_mass","NOx"
"western_power",2024-12-01,"Taean",4,"coal",58957,9000,0.15265362891599,"warning","recent_shift_low_dust_tsp_mass;recent_shift_low_nox_mass;zero_dust_tsp_coal_generation","NOx"
"midland_power",2025-01-01,"Incheon",,"natural_gas",372388,22398.8184449107,0.0601491413389011,"warning","recent_shift_low_nox_mass","NOx"
"midland_power",2025-01-01,"Seocheon",,"coal",339095,0,0,"warning","zero_dust_tsp_coal_generation;zero_nox_with_generation;zero_sox_coal_generation","NOx"
"western_power",2025-01-01,"Seoincheon",5,"natural_gas",1589,400,0.251730648206419,"warning","generation_very_low_nonzero;missing_dust_tsp;missing_sox;recent_shift_low_nox_mass","NOx"
"western_power",2025-01-01,"Seoincheon",6,"natural_gas",1154,200,0.173310225303293,"warning","generation_very_low_nonzero;missing_dust_tsp;missing_sox;recent_shift_low_nox_mass","NOx"
"western_power",2025-01-01,"Taean",4,"coal",46335,9000,0.194237617351894,"warning","recent_shift_low_dust_tsp_mass;recent_shift_low_nox_mass;zero_dust_tsp_coal_generation","NOx"
"western_power",2025-01-01,"Taean",9,"coal",119602,10000,0.083610641962509,"warning","recent_shift_low_nox_mass","NOx"
"midland_power",2025-02-01,"Incheon",,"natural_gas",321131,27507.3891980357,0.0856578443004123,"warning","recent_shift_low_nox_mass","NOx"
"western_power",2025-02-01,"Taean",4,"coal",78541,19000,0.241911867686941,"warning","recent_shift_low_nox_mass","NOx"
"western_power",2025-02-01,"Taean",,"coal",205344,0,0,"warning","recent_shift_low_nox_mass;recent_shift_low_sox_mass;zero_dust_tsp_coal_generation;zero_nox_with_generation;zero_sox_coal_generation","NOx"
"midland_power",2025-03-01,"Incheon",,"natural_gas",289184,28191.0204384821,0.0974847171298625,"warning","recent_shift_low_nox_mass","NOx"
"southeast_power",2025-03-01,"Samcheonpo",4,"coal",4903,9122.12961459686,1.8605200111354,"warning","high_nox_emission_factor;high_sox_emission_factor;missing_dust_tsp","NOx"
"western_power",2025-03-01,"Taean",4,"coal",38328,7000,0.182634105614694,"warning","recent_shift_low_nox_mass","NOx"
"western_power",2025-03-01,"Taean",10,"coal",56078,4000,0.0713292200149791,"warning","recent_shift_low_nox_mass","NOx"
"midland_power",2025-04-01,"Incheon",,"natural_gas",132500,14824.9855330357,0.111886683268194,"warning","recent_shift_low_nox_mass","NOx"
"southeast_power",2025-04-01,"Samcheonpo",5,"coal",2398,1235.993499216,0.515426813684737,"warning","generation_very_low_nonzero;high_dust_tsp_emission_factor;high_nox_emission_factor;high_sox_emission_factor","NOx"
"western_power",2025-04-01,"Taean",9,"coal",36127,4000,0.110720513743184,"warning","recent_shift_low_dust_tsp_mass;recent_shift_low_nox_mass;recent_shift_low_sox_mass;zero_dust_tsp_coal_generation","NOx"
"midland_power",2025-05-01,"Incheon",,"natural_gas",118730,8228.63136258929,0.0693054102803781,"warning","recent_shift_low_nox_mass","NOx"
"southeast_power",2025-05-01,"Bundang",6,"natural_gas",0.6,17.8831472528571,29.8052454214286,"warning","generation_very_low_nonzero;high_nox_emission_factor;missing_dust_tsp;missing_sox","NOx"
"western_power",2025-05-01,"Seoincheon",4,"natural_gas",276,400,1.44927536231884,"warning","generation_very_low_nonzero;high_nox_emission_factor;missing_dust_tsp;missing_sox","NOx"
"western_power",2025-05-01,"Taean",4,"coal",115342,30000,0.260096062145619,"warning","recent_shift_low_nox_mass","NOx"
"midland_power",2025-06-01,"Incheon",,"natural_gas",53069,9848.40040928571,0.185577275043542,"warning","recent_shift_low_nox_mass","NOx"
"southern_power",2025-06-01,"Andong",,"natural_gas",47138.393358,9273,0.196718626567833,"warning","high_nox_emission_factor","NOx"
"southern_power",2025-06-01,"Busan",3,"natural_gas",5872,1238,0.2108310626703,"warning","recent_shift_low_nox_mass","NOx"
"western_power",2025-06-01,"Taean",4,"coal",128023,33000,0.257766182639057,"warning","recent_shift_low_nox_mass","NOx"
"southeast_power",2025-09-01,"Yeongheung",6,"coal",267990,15229.838771622,0.0568298771283332,"warning","recent_shift_low_nox_mass;recent_shift_low_sox_mass","NOx"
